Video ID,Title,Channel,Published At
Z7Rq7XK6K8E,#GroKo #Wahlergebnis #Bundestagswahl2025 #Wahlergebnis #BTW2025 #Merz #Osten #weidel #Augsburg #AfD,Berlin360°,2025-02-24T10:04:20Z
AquKL4wBZeU,Huge demonstration in Berlin after conservative CDU votes with AfD to pass motion in parliament,DW News,2025-02-02T20:10:18Z
UozdJfMHklg,Eine echte politische Wende wäre CDU &amp; AfD. Was denkt ihr? #cdu #afd,MICHAEL KUHR,2025-02-09T07:56:34Z
jzkSCrWAgag,MODERATOR macht sich LÄCHERLICH #weidel #afd #wahl #deutschland #fyp #zdf #duell #alice #gruene #bsw,PoliTikDog,2025-02-22T19:40:51Z
gR32hsJVZZI,🇩🇪 10.02. Altenburg - 23.02.2025 #AfD wählen! Folgt 🇭🇺 Ignaz Bearth auf X:https://x.com/IgnazBearth,Ignaz Bearth,2025-02-10T19:57:57Z
MqgjlAAssXA,#Manipulation #ZDF #Applaus #Original #chrupalla #Merz #AfD #Schlagabtausch #ÖRR #GEZ #Staatsfunk,Berlin360°,2025-02-07T10:57:32Z
Vqvi1byS-Wg,"AfD zur Migration: Kriminelle abschieben, Grenzen sichern! 😤",HKCM,2025-02-20T12:48:10Z
jUWD-cnZaLQ,#GroKo #Wahlergebnis #Bundestagswahl2025 #Wahlergebnis #BTW2025 #Merz #Osten #weidel #Chrupalla #AfD,Berlin360°,2025-02-24T14:28:03Z
kI8itIjyOt0,Abschieben sofort! #shorts #shortsfeed #shortvideo #afd #politik #deutsch #foryou #fyp #migration,Vindex - Clips,2025-02-14T17:04:33Z
lZKFQ3Ic1Xk,El polémico apoyo del Gobierno Trump al partido AfD de Alemania,FRANCE 24 Español,2025-02-19T20:06:04Z
_KDSpSpOab8,"Das ist der wahre Unterschied zwischen CDU und AfD! - Sebastian Münzenmaier, MdB",AfD Hannover,2025-02-11T00:00:24Z
4W2cNiYT1TQ,German Elections: Elon Musk ஆதரவால் விஸ்வரூபம் எடுத்த AfD? தீவிர வலதுசாரி பக்கம் சாயும்…,Vikatan TV,2025-02-24T16:00:04Z
rtaSBdBavIA,In einer Gemeinde fast 40 Prozent: Das sind die AfD-Hochburg... #AfD #Bayern #Bundestagswahl #shorts,Merkur.de,2025-02-26T12:39:44Z
PXzCZQQ1lf8,Krankenhausreif geprügelt #rassismus #afd #btw25,MDR Aktuell,2025-02-27T16:00:26Z
YECjPft9W7E,#hartaberfair #Aken #Linke #Lindner #FDP #Wagenknecht #BSW #Bär #CSU fehlt: #AfD #Weidel #chrupalla,Berlin360°,2025-02-11T09:42:11Z
iCk745qFMNY,Oma HASST AfD!!😳🤬,Kontrafunk - Die Stimme der Vernunft,2025-02-14T17:00:54Z
q6nNTTfKetA,90% anh em chơi Minecraft chưa biết đến mẹo này 🤣 #afd #pcgaming #tips,AFD Việt Nam,2025-02-25T09:21:08Z
v1WcHBe4vlM,#hartaberfair #Aken #Linke #Lindner #FDP #Wagenknecht #BSW #Bär #CSU fehlt: #AfD #Weidel #chrupalla,Berlin360°,2025-02-11T11:35:25Z
iJe3aCXASY4,Verzweifelte „Demokraten“ drehen durch – AfD-Boom nicht zu stoppen!,Martin Seelert,2025-02-12T13:07:46Z
diuyersBTOw,Friedrich Merz wird nur Übergangskanzler! #brandmauer #cdu #afd,Klartext Finanzen - RealUnit Schweiz AG,2025-02-26T14:00:45Z
KQCBWERJ2qw,"💥AfD-Spender Winfried Stöcker: ‘1,5 Millionen waren ein Fehler – es hätten 5 Millionen sein sollen!",BreakingRadar,2025-02-17T20:43:46Z
LZ8Q0RezEQ0,(AFD) Beatrix von Storch - Hier beginnt eine neue Epoche - hart aber fair,Alienjäger02,2025-02-06T18:30:25Z
KT0nTuE_1VA,"German Far-Right AfD Wants Mass Deportations, Afghans Worried",Radio Free Europe/Radio Liberty,2025-02-22T10:27:55Z
j3pgzm8DSF8,❌AUF EINMAL GEHEN ALLE AUF IHN LOS 😲❌ #afd #politik #spd #chrupalla #merz #scholz #cdu #aliceweidel,Rich Kids of Wall Street ,2025-02-06T08:59:14Z
XATxJ536tc8,Habeck vs. Weidel Duel Parodie #afd  #demokratie #meinungsfreiheit #grundgesetz #kunstfreiheit,DJ Sunny,2025-02-03T06:54:26Z
pGYbLQDznMs,❌WEIDEL MÖCHTE RUSSISCHES GAS❌ #afd #politik #spd #chrupalla #merz #bundestag #cdu #aliceweidel,Rich Kids of Wall Street ,2025-02-03T21:54:06Z
pphSk5Ro7hY,#Beatrix #Storch #hartaberfair #Schayani #Miersch #Amira #Mohamed #Ali #BSW #AfD #SPD #cdupt25,Berlin360°,2025-02-04T10:28:51Z
Tkg3PEHM2oE,100% Bürgergeld ohne Einzahlung? Rentner sammeln Pfandflaschen – AfD fordert Reform! #politik #afd,hosshopfneu,2025-02-20T18:07:30Z
BoREdC3t_sA,#Sündenfall #Hölle #Henryk M. #Broder #Bundestag #merz #Volkskammer #AfD #CDU #SPD #Mützenich #FDP,Berlin360°,2025-02-08T13:41:45Z
3TkUiPyaT6Q,"AfD bestätigt Großspende über 2,35 Millionen Euro von früherem FPÖ-Funktionär Gerhard Dingle#shorts",Maa&moon,2025-02-06T06:00:02Z
aYF1WZ_9JvY,#Dobrindt #Lindner #Aken #Wagenknecht #Banaszak #Chrupalla #Gelbhaar #audretsch #Afd #CSU #BSW #ZDF,Berlin360°,2025-02-07T11:52:09Z
PJOxiCIuUK8,#Regierung finanziert mit den #Demos gegen #Rechts #Proteste gegen die #Opposition #AfD #CDU #Nius,Berlin360°,2025-02-09T10:49:01Z
VgzArvfE_Wo,AfD Spendenaffaire #afd #weidel,Schizos Woche,2025-02-22T15:07:13Z
XpzFzl7_PSs,Germany&#39;s far-right AfD party&#39;s policies threaten migrants,TRT World,2025-02-21T08:22:58Z
QBg9FEv-gQI,#Choleriker #Ramelow #markuslanz #lanz #antifa #merz #NGO #Kubicki #SPD #Amann #AfD #Steuergeld,Berlin360°,2025-02-28T09:40:08Z
u2fNL8W19Do,#Brandner #afd #Regierung #Märchen #Kollapsistan #Bundestagsrede #Bundestag #Korruption #Stadl,Berlin360°,2025-02-08T18:21:44Z
Y80Vjt5q660,#Manipulation #ZDF #Applaus #Original #chrupalla #Merz #AfD #Schlagabtausch #ÖRR #GEZ #Staatsfunk,Berlin360°,2025-02-07T10:25:51Z
rf5vAozLJfk,#markuslanz #lanz #Aschaffenburg #magdeburg #solingen #Mannheim #München #Staatsversagen #Afd,Berlin360°,2025-02-14T08:19:38Z
EltjwPpDxAY,#Beatrix  #Storch #hartaberfair #Schayani #Miersch #Klamroth  #Mohamed #Ali #BSW #AfD #SPD #cdupt25,Berlin360°,2025-02-04T16:08:20Z
7a2yGzoI5tc,AfD 🔵 Wahlkampfabschluss #ERFURT (Thüringen) • Ausnahmezustand #Bundestagswahl2025,Jacky Unbekannt,2025-02-27T22:24:17Z
d--87InG4CU,"L&#39;AFD, le parti politique qui inquiète l&#39;Europe",Une autre histoire,2025-02-15T14:51:30Z
iuWWlsOeiEU,#Homosexuelle #Wahlarena #Scholz #Bürgergeld #rente #Weidel #Habeck #Afd #Diskriminierung #NiUS,Berlin360°,2025-02-18T13:28:16Z
MtTcDQguDgI,#Manipulation #ZDF #Applaus #Original #chrupalla #Merz #AfD #Schlagabtausch #ÖRR #GEZ #Staatsfunk,Berlin360°,2025-02-07T08:46:01Z
EtpEHHx8wkc,ドイツで躍進する極右政党”AfD”とは？反EU・反難民・温暖化の否定…過激な思想はなぜ支持されるのかわかりやすく解説！,公式 池上彰と増田ユリヤのYouTube学園,2025-02-12T09:00:15Z
lQPRc8l6dFY,Review chi tiết màn hình AFD384F [AFD Review],AFD Việt Nam,2025-02-04T08:48:20Z
05zs78RRMdc,#markuslanz #lanz #gysi #chrupalla #Höning #Blome #Trump #Migration #debatte #AfD #Bundestag #Merz,Berlin360°,2025-02-06T12:41:26Z
2vyuA54iyFg,#Weidel erklärt #AfD Sparmaßnahmen 🤗 #affentheater #politik #politiker #shortsfeed,Affentheater,2025-02-11T09:37:40Z
ETs7TYz3iQI,Elon Musk gratuliert der AfD!,Guckmal,2025-02-24T16:37:17Z
qsEws6D3xzM,"B-LASH über MERZ,AFD BRANDMAUER,ELITEN,KINDER,MARC DETROUX Rolikz Reactions",Rolikz,2025-02-04T23:10:06Z
3QehznxJsI8,"Germany Elections 2025: Friedrich Merz Wins, Scholz Falls, AfD Surges | Firstpost Spotlight | N18G",Firstpost,2025-02-24T15:16:46Z
MinlxvwGMj4,Alice Weidel 🤯 #afd #germany #deutsch #bundestagswahl2025 #aliceweidel,Wusstest du das,2025-02-09T23:25:42Z
kmMqp6o33Rg,#Schmierenkomödie #GEZ #Manipulation #ZDF #Applaus#chrupalla #AfD #Schlagabtausch #ÖRR  #Staatsfunk,Berlin360°,2025-02-07T11:29:05Z
jJY8CLzJHDc,#TVDuell #Scholz #Kissler #Bohlen #Reichelt #Bundestagswahl2025 #Weidel #Habeck #Afd #Nius #schuler,Berlin360°,2025-02-10T15:30:34Z
rNTmSccr3to,Alice Weidel über Deutschlands Zukunft mit der AfD #shorts #afd #weidel #alice #aliceweidel,Storytelling Heroes,2025-02-17T16:01:02Z
kS57bBuboIY,Dirk Spaniel redet über die Verkehrspolitik in Deutschland. #afd #politik,PolitikScharfsinn,2025-02-10T16:00:48Z
4RgdiuzeiAk,Bundestagswahl 2025ZweitstimmenErgebnisvorhersage basierendaufPrognose#btw2025#CDU#AfD#SPD#Shorts,Maa&moon,2025-02-24T17:07:55Z
bevjuG9Zg6U,Ihr treibt uns in die Armut #afd #bundestagswahl2025,warum.kritisch,2025-02-15T14:53:30Z
wdEQ5UFnIFg,#AfD # #deutschland #politik #fy #fyp #foryou #fypage #foryoupage #2025 #demokratie #news #kanzler,Martin Hess,2025-02-09T21:19:23Z
LqKHP2K3Me0,#markuslanz #lanz #gysi #chrupalla #Höning #Blome #Trump #Migration #debatte #AfD #Bundestag #Merz,Berlin360°,2025-02-06T09:33:24Z
HpUc1IxGSkI,Europas Kraft liegt in der Unterschiedlichkeit der Länder #europa #dezentralisierung #afd,Klartext Finanzen - RealUnit Schweiz AG,2025-02-12T14:00:30Z
MAoGvjKMFvY,AfD-Debatte auf Antifa Demo | Ketzer Der Neuzeit | Rolikz Reactions,Rolikz,2025-02-28T13:09:14Z
aiPqrGyryEA,AfD Rep REVEALS What’s Next for Germany &amp; Its Elections – Exclusive!,Jo Bhakdi,2025-02-08T15:00:03Z
a0pqJXnbpcs,Academie Gent - Morph Mask - Hilda Raspoet - 2025 - afd. digitale beeldende kunst,Patrick Baele,2025-02-18T16:56:54Z
g7HSVb_UM8g,AFD WÄHLER FRAGEN OB SIE NAZIS SIND | Ketzer Der Neuzeit | Rolikz Reacions,Rolikz,2025-02-14T16:00:52Z
7gk4pbzFGKQ,انتخابات ألمانيا .. من هو فريدريش ميرتس الذي سيعيد ألمانيا إلى مجدها,كشف المستور,2025-02-26T03:48:50Z
ydIeR9Kt75g,Game over. #TVDuell #Scholz #Demos #Bohlen #Moderatorinnen #Bundestagswahl2025 #Weidel #Habeck #Afd,Berlin360°,2025-02-10T10:01:00Z
RqjFek76cqA,2025 sind Verschwörungstheorien auf einmal bunt statt braun,A. H. Effekt04,2025-02-17T19:25:55Z
